system_code,name,manged_by,category,grades,open_date,address,city,state,zip,principal_name,district_code,pr_overall,progress_grade,performance_grade,env_grade,readiness_grade,2012_grade,2011_grade,2010_grade,,,,,,,,
09X058,P.S. 058,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1890,459 EAST 176 STREET,BRONX,NY,10457,VELMA GUNN,9,.,.,.,.,.,,,D,,,,,,,,
09X063,P.S. 063 Author's Academy,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1924,1260 FRANKLIN AVENUE,BRONX,NY,10456,Reinaldo Diaz-Lens,9,.,.,.,.,.,,,,,,,,,,,
09X064,P.S. 064 Pura Belpre,DOE,Elementary,"03,04,05,SE",Jul 1 1924,1425 WALTON AVENUE,BRONX,NY,10452,BARBARA HEADLEY,9,.,.,.,.,.,,,,,,,,,,,
09X070,P.S. 070 Max Schoenfeld,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1925,1691 WEEKS AVENUE,BRONX,NY,10457,KERRY CASTELLANO,9,.,.,.,.,.,,,F,,,,,,,,
09X073,P.S. 073 Bronx,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1926,1020 ANDERSON AVENUE,BRONX,NY,10452,VIVIAN BUENO,9,.,.,.,.,.,,,,,,,,,,,
09X088,P.S. X088 - S. Silverstein Little Sparrow School,DOE,Elementary,"0K,01,02,03,SE",Jul 1 1924,1340 SHERIDAN AVENUE,BRONX,NY,10456,MELINDA HYER,9,,,,,.,,,,,,,,,,,
09X109,P.S. 109 Sedgwick,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1953,1771 POPHAM AVENUE,BRONX,NY,10453,Josette Claudio,9,.,.,.,.,.,,F,C,,,,,,,,
09X110,P.S. 110 Theodore Schoenfeld,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1964,580 CROTONA PARK SOUTH,BRONX,NY,10456,DAISY PEREZ,9,,,,,.,,.,.,,,,,,,,
09X114,P.S. X114 - Luis Llorens Torres Schools,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1941,1155 CROMWELL AVENUE,BRONX,NY,10452,Olivia Francis-Webber,9,A,A,A,B,.,A,C,B,,,,,,,,
09X117,I.S. 117 Joseph H. Wade,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1938,1865 MORRIS AVENUE,BRONX,NY,10453,DELISE JONES,9,B,B,C,B,.,B,D,B,,,,,,,,
09X126,P.S. 126 Dr Marjorie H Dunbar,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1971,175 WEST 166 STREET,BRONX,NY,10452,Nadine Kee-Foster,9,C,C,C,C,.,C,C,C,,,,,,,,
09X128,Mott Hall III,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2001,580 CROTONA PARK SOUTH,BRONX,NY,10456,JORISIS STUPART,9,B,A,C,B,.,C,B,B,,,,,,,,
09X132,P.S. 132 Garret A. Morgan,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1960,1245 WASHINGTON AVENUE,BRONX,NY,10456,ANISSA REILLY,9,A,B,A,B,.,B,B,C,,,,,,,,
09X145,J.H.S. 145 Arturo Toscanini,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1965,1000 TELLER AVENUE,BRONX,NY,10456,David Mcintosh,9,C,B,C,D,.,C,C,A,,,,,,,,
09X163,P.S. 163 Arthur A. Schomburg,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1975,2075 WEBSTER AVENUE,BRONX,NY,10457,DILSIA MARTINEZ,9,B,B,A,D,.,A,B,C,,,,,,,,
09X170,P.S. 170,DOE,Early Childhood,"0K,01,02,SE",Jul 1 1993,1598 TOWNSEND AVENUE,BRONX,NY,10452,NANCY RAMOS,9,D,C,F,C,.,C,B,C,,,,,,,,
09X199,P.S. 199X - The Shakespeare School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Aug 21 2000,1449 SHAKESPEARE AVENUE,BRONX,NY,10452,LILIA NAVARRETE,9,C,C,C,D,.,C,D,C,,,,,,,,
09X204,P.S. 204 Morris Heights,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Aug 26 1991,1780 DR. MARTIN LUTHER KING JR. BLVD,BRONX,NY,10453,Marcy Glattstein,9,B,C,A,B,.,A,C,B,,,,,,,,
09X215,Kappa,DOE,Junior High-Intermediate-Middle,"05,06,07,08,SE",Jul 1 2000,3630 THIRD AVENUE,BRONX,NY,10456,SHERI WARREN,9,,,,,.,D,D,C,,,,,,,,
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1999,1220 GERARD AVENUE,BRONX,NY,10452,Leticia Rosario,9,F,C,F,C,.,C,C,C,,,,,,,,
09X219,I.S. 219 New Venture School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,3630 THIRD AVENUE,BRONX,NY,10456,DOMINIC CIPOLLONE,9,D,C,F,F,.,D,A,B,,,,,,,,
09X227,Bronx Collegiate Academy,DOE,High school,"09,10,11,12,SE",Sep 8 2004,240 EAST 172 STREET,BRONX,NY,10457,Darryl White,9,A,A,A,B,.,B,B,B,,,,,,,,
09X229,I.S. 229 Roland Patterson,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1977,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,EZRA MATTHIAS,9,B,B,B,B,.,B,B,A,,,,,,,,
09X230,P.S. 230 Dr Roland N. Patterson,DOE,Elementary,"03,04,05,SE",May 18 1992,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,ROWENA PENN,9,A,B,A,B,.,B,B,B,,,,,,,,
09X231,Eagle Academy for Young Men,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Sep 8 2004,4143 THIRD AVENUE,BRONX,NY,10457,JONATHAN FOY,9,C,C,D,C,.,B,F,B,,,,,,,,
09X232,I.S. 232,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2000,1700 MACOMBS ROAD,BRONX,NY,10453,NEIFI ACOSTA,9,C,C,C,C,.,B,C,B,,,,,,,,
09X236,P.S. 236 Langston Hughes,DOE,Elementary,"PK,0K,01,02,03,04,SE",Jul 1 1971,1871 WALTON AVENUE,BRONX,NY,10453,BEVERLY ELLIS,9,D,C,D,D,.,C,A,B,,,,,,,,
09X241,"Urban Assembly School for Applied Math and Science, The",DOE,Secondary School,"06,07,08,09,10,11,12,SE",Sep 8 2004,1595 BATHGATE AVENUE,BRONX,NY,10457,David Krulwich,9,B,B,B,B,.,C,A,A,,,,,,,,
09X250,Eximius College Preparatory Academy: A College Board School,DOE,Secondary School,"09,10,11,12,SE",Jul 1 2005,1363 FULTON AVENUE,BRONX,NY,10456,Jonathan Daly,9,C,A,D,F,.,D,C,B,,,,,,,,
09X252,Mott Hall Bronx High School,DOE,High school,"09,10,11,12,SE",Jul 1 2005,1595 BATHGATE AVENUE,BRONX,NY,10457,Kathryn Malloy,9,A,A,C,A,.,B,B,B,,,,,,,,
09X260,Bronx Center for Science and Mathematics,DOE,High school,"09,10,11,12,SE",Jul 1 2005,1363 FULTON AVENUE,BRONX,NY,10456,EDWARD TOM,9,B,A,C,C,.,C,C,C,,,,,,,,
09X263,Validus Preparatory Academy: An Expeditionary Learning School,DOE,High school,"09,10,11,12,SE",Jul 1 2005,1595 BATHGATE AVENUE,BRONX,NY,10457,JAVIER FORTICHE OCAMPO,9,C,C,C,A,.,B,B,B,,,,,,,,
09X274,The New American Academy at Roberto Clemente State Park,DOE,Elementary,"PK,0K,01,02,04,05,SE",Jul 1 2013,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,PEPE GUTIERREZ,9,B,B,B,F,.,C,A,A,,,,,,,,
09X276,Leadership Institute,DOE,High school,"09,10,11,12,SE",Jul 1 2005,1701 FULTON AVENUE,BRONX,NY,10457,MARTA COLON,9,A,B,A,A,.,A,B,A,,,,,,,,
09X294,The Walton Avenue School,DOE,Elementary,"PK,0K,01,02,SE",Jul 1 2013,1425 WALTON AVENUE,BRONX,NY,10452,DANIEL RUSSO,9,B,B,B,B,.,B,B,B,,,,,,,,
09X297,Morris Academy for Collaborative Studies,DOE,High school,"09,10,11,12,SE",Sep 8 2004,1110 BOSTON ROAD,BRONX,NY,10456,Matthew Mazzaroppi,9,B,B,B,B,.,C,C,A,,,,,,,,
09X303,I.S. X303 Leadership & Community Service,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,1700 MACOMBS ROAD,BRONX,NY,10453,PATRICIA BENTLEY,9,C,C,C,C,.,B,C,B,,,,,,,,
09X311,Lucero Elementary School,DOE,Elementary,"0K,01,02,SE",Jul 1 2013,1425 WALTON AVENUE,BRONX,NY,10452,KATTIA CUBA,9,B,B,C,A,B,A,B,C,,,,,,,,
09X313,I.S. 313 School of Leadership Development,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,1600 WEBSTER AVENUE,BRONX,NY,10457,LAUREN WILKINS,9,B,A,C,C,.,B,B,B,,,,,,,,
09X323,Bronx Writing Academy,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Sep 8 2004,270 EAST 167 STREET,BRONX,NY,10456,KAMAR SAMUELS,9,,,,,.,F,C,C,,,,,,,,
09X324,Bronx Early College Academy for Teaching & Learning,DOE,Junior High-Intermediate-Middle,"06,07,08,09,10,11,12,SE",Jul 1 2006,250 EAST 164 STREET,BRONX,NY,10456,Yvette Rivera,9,C,C,C,B,.,C,.,.,,,,,,,,
09X325,Urban Science Academy,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Sep 8 2004,1000 TELLER AVENUE,BRONX,NY,10456,PATRICK KELLY,9,B,C,B,B,B,B,B,B,,,,,,,,
09X327,Comprehensive Model School Project M.S. 327,DOE,Junior High-Intermediate-Middle,"06,07,08,09,10,SE",Jul 1 1999,1501 JEROME AVENUE,BRONX,NY,10452,MANUEL RAMIREZ,9,A,A,B,B,.,A,A,A,,,,,,,,
09X328,New Millennium Business Academy Middle School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Sep 8 2004,1000 TELLER AVENUE,BRONX,NY,10456,DORALD BASTIAN,9,C,C,C,B,.,C,C,B,,,,,,,,
09X329,DreamYard Preparatory School,DOE,High school,"09,10,11,12,SE",Jul 1 2006,240 EAST 172 STREET,BRONX,NY,10457,Alicia Wargo,9,.,.,.,.,.,,,F,,,,,,,,
09X339,I.S. 339,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,1600 WEBSTER AVENUE,BRONX,NY,10457,"OUTERBRIDGE, KIM",9,B,B,B,C,.,B,B,B,,,,,,,,
09X350,New Directions Secondary School,DOE,Secondary School,"06,07,SE",Jul 1 2013,240 EAST 172 STREET,BRONX,NY,10457,JAMES WASLAWSKI,9,A,B,A,B,A,A,A,,,,,,,,,
09X361,The Highbridge Green School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2013,200 West 167th Street,Bronx,NY,10452,KYLE BRILLANTE,9,B,B,B,A,B,B,B,B,,,,,,,,
09X365,Academy for Language and Technology,DOE,High school,"09,10,11,12",Jul 1 2007,1700 MACOMBS ROAD,BRONX,NY,10453,JOSE VINALES,9,B,B,A,B,B,B,B,A,,,,,,,,
09X403,Bronx International High School,DOE,High school,"09,10,11,12,SE",Jul 1 2001,1110 BOSTON ROAD,BRONX,NY,10456,Joaquin Vega,9,A,A,A,A,A,A,A,B,,,,,,,,
09X404,School for Excellence,DOE,High school,"09,10,11,12,SE",Jul 1 2001,1110 BOSTON ROAD,BRONX,NY,10456,Carmen Bardeguez Brown,9,D,C,C,C,C,B,C,A,,,,,,,,
09X412,Bronx High School of Business,DOE,High school,"09,10,11,12,SE",Jul 1 2001,240 EAST 172 STREET,BRONX,NY,10457,Vincent Rodriguez,9,C,C,C,B,C,D,C,D,,,,,,,,
09X413,Bronx High School for Medical Science,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 2001,240 EAST 172 STREET,BRONX,NY,10457,WILLIAM QUINTANA,9,B,C,B,B,C,B,B,A,,,,,,,,
09X414,Jonathan Levin High School for Media and Communications,DOE,High school,"10,11,12,SE",Jul 1 2001,240 EAST 172 STREET,BRONX,NY,10457,NASIB HOXHA,9,A,B,B,A,.,C,C,C,,,,,,,,
09X443,The Family School,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 2009,1116 SHERIDAN AVENUE,BRONX,NY,10456,PAMELA LEE,9,C,C,D,F,.,C,C,B,,,,,,,,
09X449,Grant Avenue Elementary School,DOE,Early Childhood,"0K,01,02,03,04,05,SE",Jul 1 2009,250 EAST 164 STREET,BRONX,NY,10456,KRISTIN ERAT,9,A,A,B,C,.,C,C,A,,,,,,,,
09X454,Science and Technology Academy: A Mott Hall School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2009,250 EAST 164 STREET,BRONX,NY,10456,DR. PATRICK AWOSOGBA,9,D,C,C,C,.,D,C,B,,,,,,,,
09X457,Sheridan Academy for Young Leaders,DOE,Early Childhood,"0K,01,02,03,04,05,SE",Jul 1 2009,1116 SHERIDAN AVENUE,BRONX,NY,10456,LISETTE FEBUS,9,A,A,A,C,A,,,,,,,,,,,
09X505,"Bronx School for Law, Government and Justice",DOE,Secondary School,"06,07,08,09,10,11,12,SE",Aug 4 1997,244 EAST 163 STREET,BRONX,NY,10451,Meisha Ross-Porter,9,D,C,D,C,.,B,C,B,,,,,,,,
09X517,Frederick Douglass Academy III Secondary School,DOE,Secondary School,"09,10,11,12,SE",Jul 1 2000,3630 THIRD AVENUE,BRONX,NY,10456,RAHESHA AMON,9,A,B,A,B,.,A,B,A,,,,,,,,
09X525,Bronx Leadership Academy High School,DOE,High school,"09,10,11,12,SE",Jun 5 1996,1710 WEBSTER AVENUE,BRONX,NY,10457,"Kenneth Gaskins,Jr.",9,.,.,.,.,.,,,,,,,,,,,
09X543,High School for Violin and Dance,DOE,High school,"09,10,11,12,SE",Jul 1 2003,1110 BOSTON ROAD,BRONX,NY,10456,Franklin Sim,9,C,C,C,A,.,C,D,C,,,,,,,,
09X555,Mount Eden Children's Academy,DOE,Elementary,"PK,0K,01,02,SE",Jul 1 2012,1501 JEROME AVENUE,BRONX,NY,10452,JESSICA TORRES MAHEIA,9,C,C,D,B,C,B,D,D,,,,,,,,
09X564,Claremont International HS,DOE,High school,"09,10,SE",Jul 1 2012,240 EAST 172 STREET,BRONX,NY,10457,ELIZABETH DEMCHAK,9,B,B,C,C,.,C,D,B,,,,,,,,
09X568,Young Women's Leadership School of the Bronx,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2012,1865 MORRIS AVENUE,BRONX,NY,10453,Lemarie Laureano,9,A,A,B,B,C,A,A,,,,,,,,,
10X003,P.S. 3 Raul Julia Micro Society,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1995,2100 LAFONTAINE AVENUE,BRONX,NY,10457,DENISE BROWN,10,C,B,C,B,D,A,A,A,,,,,,,,
10X007,P.S. 007 Kingsbridge,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1929,3201 KINGSBRIDGE AVENUE,BRONX,NY,10463,Frank Patterson,10,B,B,B,C,C,A,B,B,,,,,,,,
10X008,P.S. 008 Issac Varian,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1958,3010 BRIGGS AVENUE,BRONX,NY,10458,ROSA MARIA PERALTA,10,C,C,C,C,C,C,C,C,,,,,,,,
10X009,P.S. 9 Ryer Avenue Elementary School,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1938,230 EAST 183 STREET,BRONX,NY,10458,JACQUELINE BAILEY,10,B,C,A,B,.,B,B,B,,,,,,,,
10X015,P.S. X015 Institute for Environmental Learning,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1995,2195 ANDREWS AVENUE,BRONX,NY,10453,Tara Edmonds,10,B,B,B,C,B,B,C,B,,,,,,,,
10X020,"PS/MS 20 P.O.George J. Werdann, III",DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1996,3050 WEBSTER AVENUE,BRONX,NY,10467,Joan Riley,10,.,.,.,.,.,D,C,C,,,,,,,,
10X023,P.S. 023 The New Children's School,DOE,Early Childhood,"PK,0K,01,02,03,04,05,SE",Jul 1 1991,2151 WASHINGTON AVENUE,BRONX,NY,10457,SHIRLEY TORRES,10,C,C,F,D,.,C,D,.,,,,,,,,
10X024,P.S. 024 Spuyten Duyvil,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1953,660 WEST 236 STREET,BRONX,NY,10463,DONNA CONNELLY,10,D,F,C,A,.,B,.,.,,,,,,,,
10X032,P.S. 032 Belmont,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1899,690 EAST 183 STREET,BRONX,NY,10458,ADALIA ROSAMILIA,10,A,A,A,A,.,A,A,.,,,,,,,,
10X033,P.S. 033 Timothy Dwight,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1899,2424 JEROME AVENUE,BRONX,NY,10468,LYNETTE SANTOS,10,C,B,C,D,.,C,C,.,,,,,,,,
10X037,P.S. X037 - Multiple Intelligence School,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1994,360 WEST 230 STREET,BRONX,NY,10463,KENNETH PETRICCIONE,10,B,B,B,C,.,C,C,C,,,,,,,,
10X045,Thomas C. Giordano Middle School 45,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1912,2502 LORILLARD PLACE,BRONX,NY,10458,Annamaria Giordano,10,B,B,B,C,B,B,C,B,,,,,,,,
10X046,P.S. 046 Edgar Allan Poe,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1911,279 EAST 196 STREET,BRONX,NY,10458,Jennifer Alexander-Ade,10,,,,,.,,.,C,,,,,,,,
10X051,P.S. 051 Bronx New School,DOE,Elementary,"0K,01,02,03,04,05,SE",May 5 1992,695 EAST 182ND STREET,BRONX,NY,10457,PAUL SMITH,10,B,B,B,C,A,B,B,B,,,,,,,,
10X054,P.S. / I.S. 54,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1999,2703 WEBSTER AVENUE,BRONX,NY,10458,Marybelle Ferreira,10,C,C,B,B,B,B,B,B,,,,,,,,
10X056,P.S. 056 Norwood Heights,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1915,3177 WEBSTER AVENUE,NEW YORK,NY,10467,PRISCILLA SHEERAN,10,C,C,C,D,C,B,A,A,,,,,,,,
10X059,P.S. 059 The Community School of Technology,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1921,2185 BATHGATE AVENUE,BRONX,NY,10457,Sita Basu,10,.,.,.,.,.,,,,,,,,,,,
10X077,Bedford Park Elementary School,DOE,Elementary,0K,Jul 1 2014,3177 WEBSTER AVENUE,NEW YORK,NY,10467,CAROLYN HEREDIA,10,,,,,.,,,,,,,,,,,
10X080,J.H.S. 080 The Mosholu Parkway,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1925,149 EAST MOSHOLU PKWY,BRONX,NY,10467,Emmanuel Polanco,10,B,B,B,C,.,C,B,A,,,,,,,,
10X081,P.S. 081 Robert J. Christen,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1926,5550 RIVERDALE AVENUE,BRONX,NY,10471,Anna Kirrane,10,A,A,A,A,.,A,A,C,,,,,,,,
10X085,P.S. 085 Great Expectations,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1933,2400 MARION AVENUE,BRONX,NY,10458,Ted Husted,10,A,A,A,B,.,A,B,B,,,,,,,,
10X086,P.S. 086 Kingsbridge Heights,DOE,Elementary,"PK,0K,01,02,03,04,05,06,SE",Jul 1 1928,2756 RESERVOIR AVENUE,BRONX,NY,10468,Fiona Tyson,10,B,A,C,F,.,C,C,C,,,,,,,,
10X091,P.S. 091 Bronx,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1929,2200 AQUEDUCT AVENUE,BRONX,NY,10453,Meridith Struhl Nasjlett,10,B,B,B,B,.,B,A,A,,,,,,,,
10X094,P.S. 094 Kings College School,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1929,3530 KINGS COLLEGE PLACE,BRONX,NY,10467,DIANE DAPROCIDA-SESIN,10,C,C,B,C,.,A,C,B,,,,,,,,
10X095,P.S. 095 Sheila Mencher,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1933,3961 HILLMAN AVENUE,BRONX,NY,10463,Serge Marshall Davis,10,B,B,C,C,.,C,B,C,,,,,,,,
10X118,J.H.S. 118 William W. Niles,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1939,577 EAST 179 STREET,BRONX,NY,10457,ELIZABETH LAWRENCE,10,C,C,B,F,.,C,B,C,,,,,,,,
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 1957,660 WEST 237 STREET,BRONX,NY,10463,LORI O'MARA,10,A,A,A,A,.,A,B,A,,,,,,,,
10X159,P.S. 159 Luis Munoz Marin Biling,DOE,Elementary,"0K,01,02,03,04,05,SE",Feb 19 1992,2315 WASHINGTON AVENUE,BRONX,NY,10458,LUIS LIZ,10,C,B,C,C,.,C,C,A,,,,,,,,
10X205,P.S. 205 Fiorello Laguardia,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1976,2475 SOUTHERN BOULEVARD,BRONX,NY,10458,Carol Rosado,10,A,B,B,B,.,B,C,B,,,,,,,,
10X206,I.S. 206 Ann Mersereau,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1980,2280 AQUEDUCT AVENUE,BRONX,NY,10468,DAVID NEERING,10,C,C,B,F,.,D,C,C,,,,,,,,
10X207,P.S. 207,DOE,Elementary,"PK,0K,01,02,SE",Mar 2 1988,3030 GODWIN TERRACE,BRONX,NY,10463,MARIA ROSADO,10,B,B,C,B,.,B,C,C,,,,,,,,
10X209,P.S. 209,DOE,Early Childhood,"PK,0K,01,02,SE",Jul 1 1993,313 EAST 183RD STREET,BRONX,NY,10458,Anne Keegan,10,B,A,B,B,.,A,A,B,,,,,,,,
10X213,Bronx Engineering and Technology Academy,DOE,High school,"09,10,11,12,SE",Sep 8 2004,99 TERRACE VIEW AVENUE,BRONX,NY,10463,Karalyne Sperling,10,C,C,D,D,.,C,D,C,,,,,,,,
10X225,Theatre Arts Production Company School,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 1999,2225 WEBSTER AVENUE,BRONX,NY,10457,Ron Link,10,A,A,B,B,.,A,A,A,,,,,,,,
10X226,P.S. 226,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1999,1950 SEDGWICK AVENUE,BRONX,NY,10453,GLORIA DARDEN,10,B,B,C,C,.,B,B,B,,,,,,,,
10X228,Jonas Bronck Academy,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2000,400 EAST FORDHAM ROAD,BRONX,NY,10458,Brenda Gonzalez,10,C,C,C,D,.,B,C,B,,,,,,,,
10X237,"The Marie Curie School for Medicine, Nursing, and Health Professions",DOE,High school,"09,10,11,12,SE",Sep 8 2004,120 WEST 231 STREET,BRONX,NY,10463,RODNEY FISHER,10,A,A,B,B,.,B,C,C,,,,,,,,
10X243,West Bronx Academy for the Future,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Sep 8 2004,500 EAST FORDHAM ROAD,BRONX,NY,10458,WILPER MORALES,10,C,B,D,F,.,B,C,C,,,,,,,,
10X244,The New School for Leadership and Journalism,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2005,120 WEST 231 STREET,BRONX,NY,10463,DOLORES PETERSON,10,A,A,A,A,.,A,A,A,,,,,,,,
10X246,P.S. 246 Poe Center,DOE,Elementary,"0K,01,02,03,04,05,SE",Dec 6 1990,2641 GRAND CONCOURSE,BRONX,NY,10468,Beverly Miller,10,C,B,B,F,.,B,C,B,,,,,,,,
10X254,I.S. 254,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,2452 WASHINGTON AVENUE,BRONX,NY,10458,Antonio Pozo,10,C,C,C,C,.,D,C,C,,,,,,,,
10X264,Bronx Academy for Software Engineering (BASE),DOE,High school,"09,SE",Jul 1 2013,2474 CROTONA AVENUE,BRONX,NY,10458,Benjamin Grossman,10,B,B,B,D,.,B,C,B,,,,,,,,
10X268,Kingsbridge International High School,DOE,High school,"09,10,11,12",Jul 1 2005,2780 RESERVOIR AVENUE,BRONX,NY,10468,RONALD FOREMAN,10,A,A,A,C,.,C,C,C,,,,,,,,
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1992,2100 WALTON AVENUE,BRONX,NY,10453,Jean Dalton Encke,10,B,B,B,C,.,B,C,D,,,,,,,,
10X280,P.S./M.S. 280 Mosholu Parkway,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jun 10 1988,3202 STEUBEN AVENUE,BRONX,NY,10467,JAMES WEEKS,10,B,B,B,C,B,B,A,A,,,,,,,,
10X284,Bronx School of Law and Finance,DOE,High school,"09,10,11,12,SE",Sep 8 2004,99 TERRACE VIEW AVENUE,BRONX,NY,10463,Jessica Goring,10,A,A,B,A,.,C,C,B,,,,,,,,
10X291,P.S. 291,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 18 1995,2195 ANDREWS AVENUE,BRONX,NY,10453,CARLOS VELEZ,10,C,C,A,B,.,A,B,A,,,,,,,,
10X306,P.S. 306,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1994,40 WEST TREMONT AVENUE,BRONX,NY,10453,Darryl Harrington,10,B,B,C,B,.,C,C,B,,,,,,,,
10X307,Luisa Pineiro Fuentes School of Science and Discovery,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jun 30 2003,124 EAMES PLACE,BRONX,NY,10468,Yolanda Valez,10,B,B,B,C,.,B,C,C,,,,,,,,
10X308,Bronx Dance Academy School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jun 30 2003,3617 BAINBRIDGE AVENUE,BRONX,NY,10467,Sandra Sanchez,10,B,B,B,A,.,A,B,A,,,,,,,,
10X310,P.S. 310 Marble Hill,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Sep 16 1996,260 W KINGSBRIDGE RD,BRONX,NY,10463,ELIZABETH CARDONA,10,B,C,B,C,B,B,C,A,,,,,,,,
10X315,P.S. 315 Lab School,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Apr 29 1997,2246 JEROME AVENUE,BRONX,NY,10453,Gaby Flores,10,B,B,B,B,.,C,C,B,,,,,,,,
10X319,Providing Urban Learners Success In Education High School,DOE,High school,"09,10,11,12,SE",Sep 8 2004,560 EAST 179 STREET,BRONX,NY,10457,CAROL WIGGINS,10,C,C,A,B,B,B,,,,,,,,,,
10X331,The Bronx School of Young Leaders,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Sep 8 2004,40 WEST TREMONT AVENUE,BRONX,NY,10453,SERAPHA CRUZ,10,C,C,C,C,.,C,C,D,,,,,,,,
10X340,P.S. 340,DOE,Elementary,"PK,0K,01,02,03,04,05,06,SE",Jul 1 1999,25 WEST 195 STREET,BRONX,NY,10468,NELLY MALDONADO,10,A,A,B,A,.,B,B,A,,,,,,,,
